country_code,country_name,indicator,time_period,metric_value,unit,better_direction,source
BE,Belgium,poverty_pressure,2022,13.1,percent,lower_is_better,Eurostat SILC
BE,Belgium,poverty_pressure,2023,12.4,percent,lower_is_better,Eurostat SILC
BE,Belgium,poverty_pressure,2024,11.4,percent,lower_is_better,Eurostat SILC
BE,Belgium,poverty_pressure,2025,10.9,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,employment_strength,2003,,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2004,,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2005,,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2006,,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2007,,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2008,,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2009,68.2,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2010,64.1,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2011,62.3,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2012,62.4,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2013,62.9,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2014,64.4,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2015,66.5,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2016,67.0,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2017,70.6,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2018,71.7,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2019,74.3,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2020,72.7,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2021,73.3,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2022,75.9,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2023,76.2,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2024,76.8,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,employment_strength,2025,77.0,percent,higher_is_better,Eurostat lfsi_emp_a
BG,Bulgaria,housing_pressure,2003,,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2004,,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2005,,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2006,15.4,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2007,21.2,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2008,13.3,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2009,7.0,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2010,5.9,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2011,8.7,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2012,14.5,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2013,14.3,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2014,12.9,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2015,14.8,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2016,20.7,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2017,18.9,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2018,17.9,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2019,16.0,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2020,14.4,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2021,11.6,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2022,15.1,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2023,11.1,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2024,8.0,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,housing_pressure,2025,6.9,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,income_capacity,1995,,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,1996,,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,1997,,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,1998,,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,1999,,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2000,,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2001,,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2003,,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2004,,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2005,,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2006,3200.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2007,3299.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2008,4765.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2009,5751.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2010,5885.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2011,5831.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2012,5697.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2013,5900.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2014,6754.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2015,6882.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2016,6742.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2017,7533.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2018,7218.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2019,8371.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2020,8647.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2021,9375.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2022,9671.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2023,11155.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2024,13079.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,income_capacity,2025,14843.0,PPS,higher_is_better,Eurostat ilc_di03
BG,Bulgaria,inflation_pressure,1996,,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,1997,547.66,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,1998,1.63,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,1999,6.97,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2000,11.26,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2001,4.82,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2002,3.81,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2003,5.64,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2004,3.97,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2005,7.39,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2006,6.09,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2007,11.56,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2008,7.19,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2009,1.64,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2010,4.45,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2011,2.04,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2012,2.76,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2013,-0.85,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2014,-1.95,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2015,-0.9,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2016,-0.5,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2017,1.8,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2018,2.31,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2019,3.1,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2020,0.02,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2021,6.59,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2022,14.32,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2023,4.99,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2024,2.08,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,inflation_pressure,2025,3.48,percent,lower_is_better,Eurostat HICP
BG,Bulgaria,net_earnings_capacity,2000,,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2001,,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2002,,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2003,,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2004,,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2005,,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2006,,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2007,,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2008,5076.19,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2009,5493.64,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2010,6040.31,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2011,6525.51,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2012,6944.72,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2013,7474.76,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2014,8176.1,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2015,8728.1,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2016,9441.5,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2017,10026.28,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2018,10502.41,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2019,11370.16,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2020,11982.34,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2021,13424.07,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2022,14784.03,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2023,16719.07,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,net_earnings_capacity,2024,18546.9,PPS,higher_is_better,Eurostat earn_nt_net
BG,Bulgaria,poverty_pressure,1995,,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,1996,,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,1997,,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,1998,,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,1999,,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2000,14.0,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2001,16.0,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2002,14.0,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2003,,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2004,,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2005,,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2006,18.4,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2007,22.0,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2008,21.4,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2009,21.8,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2010,20.7,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2011,22.2,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2012,21.2,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2013,21.0,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2014,21.8,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2015,22.0,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2016,22.9,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2017,23.4,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2018,22.0,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2019,22.6,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2020,23.8,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2021,22.1,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2022,22.9,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2023,20.6,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2024,21.7,percent,lower_is_better,Eurostat SILC
BG,Bulgaria,poverty_pressure,2025,21.2,percent,lower_is_better,Eurostat SILC
CY,Cyprus,employment_strength,2003,,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2004,,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2005,,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2006,,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2007,,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2008,,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2009,75.3,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2010,75.0,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2011,73.4,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2012,70.2,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2013,67.2,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2014,67.6,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2015,67.9,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2016,68.7,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2017,70.8,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2018,73.9,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2019,75.8,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2020,75.2,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2021,76.3,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2022,78.6,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2023,79.5,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2024,79.8,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,employment_strength,2025,81.3,percent,higher_is_better,Eurostat lfsi_emp_a
CY,Cyprus,housing_pressure,2003,,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2004,,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2005,6.6,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2006,3.0,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2007,1.7,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2008,1.8,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2009,2.4,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2010,3.1,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2011,3.1,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2012,3.3,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2013,3.3,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2014,4.0,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2015,3.9,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2016,3.1,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2017,2.8,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2018,2.0,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2019,2.2,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2020,1.9,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2021,2.4,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2022,2.6,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2023,2.6,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2024,2.4,percent,lower_is_better,Eurostat SILC
CY,Cyprus,housing_pressure,2025,2.4,percent,lower_is_better,Eurostat SILC
CY,Cyprus,income_capacity,1995,,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,1996,,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,1997,,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,1998,,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,1999,,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2000,,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2001,,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2003,,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2004,,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2005,14776.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2006,16362.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2007,18252.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2008,18241.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2009,18761.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2010,18026.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2011,19162.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2012,19074.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2013,17165.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2014,15762.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2015,15313.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2016,16173.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2017,16877.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2018,17505.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2019,18844.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2020,18652.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2021,18629.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2022,19891.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2023,20917.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2024,22817.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,income_capacity,2025,23782.0,PPS,higher_is_better,Eurostat ilc_di03
CY,Cyprus,inflation_pressure,1996,,percent,lower_is_better,Eurostat HICP
CY,Cyprus,inflation_pressure,1997,3.78,percent,lower_is_better,Eurostat HICP
CY,Cyprus,inflation_pressure,1998,0.79,percent,lower_is_better,Eurostat HICP
